"name","rating_count"
"New Maheshwari Restaurant ( Chawani )",500
"New Madras Hotel (Chopati)",500
"Jodhpur Sweets",500
"BURGER GARAGE Gumanpura",500
"Kesar Punjabi Dhaba",500
"Sheesha",500
"Mother Dairy (My Milk)",500
"RATAN SWEETS NAMKEEN BAKERY",500
"KATTAPPA",500
"Ceylon Bake House",500
"Malabar Hotel",500
"Abad food court",500
"Lekshmi Edibles & Gourmet Restaurant",500
"Aariyaas Grand",500
"Hotel Anand",500
"KFC",500
"Adaminte Chayakada",500
"Zam Zam Restaurant",500
"Live Kitchen",500
"Arya Bhavan",500
"Le Arabia Restaurant",500
"Mayflower_Nadakkavu",500
"Hotel Sarovar",500
"Sagar Restaurant (New Sagar)",500
"New Malabar Family Restaurant",500
"Kaapi Koottam",500
"Tasty Hut",500
"Sri Gowrikrishna Restaurant",500
"Alif restaurant",500
"MANGALAMBIGA COFFEE TIFFEN CENTER",500
"Delhiwala Chaat",500
"Dine On Bus-Multicuisine Restaurant",500
"Paradise Biryani",500
"Sri Nagarjuna Parklane Bakers - Outdoor Stadium",500
"The Lassi Day",500
"Punjabi Dhaba",500
"Faasos - Wraps & Rolls",500
"Mr. Brown",500
"Neelkanth Green",500
"Mashi Biryani World",500
"Burger Singh (Big Punjabi Burgers)",500
"Art Of Chaap",500
"Madhurima Sweets(Patrakarpuram)",500
"Amigo's",500
"Good Kitchen",500
"Baati Chokha",500
"Al Baike Arabecue",500
"Desi Chulha",500
"Royal Cafe",500
"KFC",500
"NIC Natural Ice Creams",500
"Aryan Family's Delight",500
"Winni Cakes",500
"Balle Balle Delhi Wale Soya Chaap Zone",500
"Wat-A-Burger! - India ka Burger",500
"Biryani By Kilo",500
"Bikkgane Biryani",500
"Thali Central",500
"Wong Shu",500
"Billu Tandooria",500
"Prem Non Veg Point",500
"Faasos - Wraps & Rolls",500
"Mashi Biryani World",500
"Sainik Bhojnalaya",500
"Moti Mahal",500
"Pocket Bites",500
"Royal Sky-Skyotel",500
"Wat-A-Burger! - India ka Burger",500
"Big Oven",500
"On High - Hotel Silvete",500
"Curry Leaf",500
"Keventers - Milkshakes and Desserts",500
"KATTAPA TAKEAWAY",500
"Ram Asrey",500
"Mr. Brown",500
"KFC",500
"Durgma Restaurant",500
"Shake It Up Cafe & Lounge",500
"Al Baike Aminabad",500
"Kwality Walls Frozen Dessert and Ice Cream Shop",500
"Rattilal's Aminabad",500
"Balaji Bhojnalay",500
"MEZBAAN MUGHLAI POINT",500
"HOME MADE FOODS",500
"Om Food Point",500
"Bikkgane Biryani",500
"Crispy Chicken Al Baik",500
"Baati Chokha",500
"Zakir Restaurant (Tedhi Pulia)",500
"Faasos - Wraps & Rolls",500
"Mahalaxmi Sweets",500
"New Awadh Biryani Corner",500
"NIC Natural Ice Creams",500
"Noodle Station",500
"Aryan Family's Delight",500
"Cake Raj Bakery",500
"Kalika Dhaba",500
"Farabi",500
"Bhukkad Panda",500
"KFC",500
"Kanchan Sweets & Pasteries",500
"Chinese Express",500
"Mr. Brown- DANBRO",500
"Aafaan",500
"Aryan Family's Delight",500
"The American Pizza",500
"Punjabi Chulah",500
"Curry Leaf",500
"NIC Natural Ice Creams",500
"Lavi Food Service",500
"GMB-Gopika Sweets & Restaurant",500
"Haji Ji Restaurant",500
"Burger King",500
"Raju Fast Food & Chaat Bhandar",500
"McDonald's",500
"Pizza Place",500
"Thapa Fast Food",500
"Kwality Walls Frozen Dessert and Ice Cream Shop",500
"Hot 'N' Spicy Besides Vani",500
"Masala Restaurant",500
"Mr.FC & Ms Juicy",500
"Yanaikal Rajeswari",500
"Oven Story Pizza",500
"Hotel New Sri Sabarees",500
"Express Biriyani",500
"ThangaVilas",500
"Amman Veg Restaurant",500
"Andhra Curry",500
"WTF",500
"KFC",500
"Bismi Hotel",500
"Pechiamman Non Veg Restaurant",500
"Hotel sri balaji biriyani kadai",500
"Bismi Hotel",500
"NammA AmmaN",500
"Anjappar",500
"Pechiamman Veg Restaurant -Villapuram",500
"Ambur Star Briyani Since 1890",500
"Annapoorna Mithai",500
"Iddly Italy",500
"Banu Beef Paradise",500
"Hotel Prashanth",500
"Hotel Nayab II",500
"Zeeshan - Apna Hyderabadi Food",500
"Hunger Planet",500
"Mayur Restaurant",500
"Food factory",500
"Laziz pizza",500
"Hotel Thammana",500
"Mangalore Donne Biryani",500
"Pabbas Ideal Cafe",500
"Chicken Fantasy Hot & Spicy",500
"Oh My Bowl",500
"Andhra House",500
"Shangai Fusion",500
"Health Bar by S Cube",500
"MELS KITCHEN",500
"McDonald's",500
"Machali",500
"Deepa Comforts - Royal Kitchen",500
"Natural Ice Cream",500
"Chicking",500
"Juice Junction",500
"cochin village restaurant",500
"Bombay Lucky Restaurant",500
"Kairali Adukkala",500
"Onesta Mak Mall",500
"Thalassery Kitchen",500
"Sai's",500
"Arabian Tasty",500
"Hangyo CTF",500
"Planet Cafe",500
"KFC",500
"Pai Tiffins",500
"Kediyoor Gokula Krishna",500
"Harishankar Veg Restro",500
"Roll Express",500
"Sethi Tikka Kabab Curry",500
"Mahadev Hotel Tandoor Dhaba- Vijay Path",500
"Chawla's Restaurant",500
"NIC Natural Ice Creams",500
"Rominus Pizza And Burger",500
"Burger Farm",500
"The Eclectica",500
"Falahaar & Kota Kachori",500
"Tadka Dhaba - Girdhar Marg",500
"VAISHNAV DHABA",500
"Mama's Parantha",500
"Non Veg Point",500
"Punjabi Chaska",500
"Dada Boudi Biryani",500
"Son Of Swad",500
"Kakkar's Kitchen",500
"Pizza Buzzer Baghpat Road",500
"My Grill Restaurant",500
"Biggies Pizza",500
"La Pino'z Pizza",500
"Burger King",500
"McDonald's",500
"Laziz Family hall",500
"Grill Master",500
"The Grillz Tandoori -Mansarover",500
"La Pino'Z Pizza",500
"Rvo Friesworks",500
"Yadav Food Zone",500
"The Shake Maker",500
"NIC Natural Ice Creams",500
"The Wings Restaurant",500
"McDonald's",500
"Subway",500
"Chinese Wok (Wok Express)",500
"Trupti Farsan",500
"Geeta Fast Food",500
"NIC Natural Ice Creams",500
"Peetuk",500
"Flax - Healthy Living",500
"KFC",500
"Biryani By Kilo",500
"Fuel Up",500
"IDlish -Idli Dosa Relish",500
"Laxmi Next",500
"Pizza Hut",500
"Biryani Badshah",500
"PizzaExpress",500
"Mangalore Tadka",500
"Starbucks Coffee",500
"Natural Ice Cream",500
"Fit Food Company",500
"Theobroma",500
"Paratha World ( Pure Veg )",500
"MTK - Mumbai Travancore Kitchen",500
"Chaayos Chai+Snacks=Relax",500
"Poetry By Love & Cheesecake",500
"McDonald's",500
"Durwa",500
"Desi Flavours",500
"NIC Natural Ice Creams",500
"La Pino'z Pizza",500
"Pizza Hut",500
"Subway",500
"Theobroma",500
"Shree Ganesh Snacks Corner",500
"Meraki",500
"Urban Tadka",500
"Manis Cafe",500
"B Bhagat Tarachand (Mulund)",500
"Great Indian Khichdi by EatFit",500
"Kirti Mahal",500
"Sandeep Restaurant & Bar",500
"Balaji Idli House",500
"Bigg bite",500
"The Belgian Waffle Co.",500
"Sardar Pav Bhaji",500
"Nanumal Bhojraj (Tardeo)",500
"Shiv Sagar Veg Restaurant (Kemp's Corner)",500
"Juno's Pizza - Baking Fresh Since 1974",500
"Rajdhani",500
"Health Juice & Fast Food",500
"Mansoor Bhai's Lucky",500
"Laxmi Pure Veg",500
"Domino's Pizza",500
"Callery",500
"NIC Natural Ice Creams",500
"Burger King",500
"Great Indian Khichdi by EatFit",500
"Chaayos Chai+Snacks=Relax",500
"The Burger House",500
"Dabba Garam (Homely Meals & More)",500
"Dosa Plaza Sanpada",500
"Gupta Sandwiches & Snacks",500
"Frostalicious Cake",500
"Jimis Burger",500
"Theobroma",500
"Social",500
"Kailash Parbat",500
"New Mini Punjab",500
"Bismillah Catering",500
"Shabri",500
"Good Flippin' Burgers",500
"McDonald's",500
"Sbarro - New York Pizza",500
"Subway",500
"Chaayos Chai+Snacks=Relax",500
"Balaji Restaurant",500
"Theobroma",500
"Trupti Farsan",500
"Janata Lunch Home",500
"Fuel UP",500
"Francesco's Pizzeria",500
"Starboy Pizza & Shakes",500
"Elco",500
"KFC",500
"NIC Natural Ice Creams",500
"Great Indian Khichdi by EatFit",500
"Sandwizzaa (Santacruz West)",500
"Chinese Wok (Wok Express)",500
"Bandra Guru Kripa Pani Puri",500
"Persian Darbar",500
"Sandwizzaa",500
"SHREENATH SWEETS, SNACKS AND FARSAN",500
"Merwans Cake Stop",500
"Big Bowl Company",500
"Subway",500
"Tejal's Kitchen",500
"Chai Point",500
"Hotel Sudarshan",500
"Great Indian Khichdi by EatFit",500
"Pizza Hut",500
"Rolls Mania",500
"Jamai Shoshthi",500
"Kala Ghoda Cafe",500
"Subway",500
"BOX8 - Desi Meals",500
"Simla Canteen",500
"Oye Kiddan",500
"Great Indian Khichdi by EatFit",500
"Nanumal Bhojraj",500
"Burger King",500
"Sandwizzaa",500
"Meraki",500
"McDonald's",500
"Zaika Restaurant & Party Hall",500
"Shiva Sagar",500
"Prathamesh Lunch Home",500
"Subway",500
"Oye Kiddan",500
"Health Juice Centre Matunga",500
"La Pino'z Pizza",500
"HARDEEP PUNJAB",500
"Anand Bhavan",500
"Dadi Ka Khazana",500
"McDonald's",500
"Sai Prakash",500
"Dabba Garam (Homely Meals & More)",500
"Punjab Depot",500
"Bismillah Catering",500
"Chic Chick",500
"Burger King",500
"ROMS PIZZA",500
"ROL GOL",500
"New Yadgar Restaurant",500
"Food As Mood",500
"Bablu Restaurant",500
"Kwality Walls Frozen Dessert and Ice Cream Shop",500
"Wat-a-Burger! India Ka Burger",500
"Green Leaf",500
"Pataka - Mannar's",500
"Highway 18",500
"EatFit",500
"MTR",500
"SPR Veg Restaurant",500
"McDonald's",500
"NIC Natural Ice Creams",500
"Corner House Ice Cream",500
"Just Dilli Street",500
"Biryani By Kilo",500
"UBQ by Barbeque Nation",500
"Pizza Hut",500
"Hotel Vaibhav Original",500
"Shreedevi Restaurant (SR)",500
"Dosa Point",500
"The Cake Room",500
"Sri Shivaprasad Veg Restaurant",500
"Neelanjana Mahesh Prasad",500
"Mysuru Veg",500
"Corner House Ice Cream",500
"Faasos - Wraps & Rolls",500
"CakeZone",500
"Lakshman Mess",500
"Donne Biryani Mane",500
"Kolhapuri Bhel-Nanjumalige",500
"Andhra Ruchulu",500
"Swad Restaurant",500
"Chopstix",500
"Food Zone",500
"KFC",500
"HOTEL UDUPI INTERNATIONAL",500
"Akshaya Restaurant",500
"Rock House Multi Cuisine Restaurant",500
"Subway",500
"Biryani By Kilo",500
"Al Zam Zam",500
"Shreenath Food Joint",500
"KFC",500
"Sindh Punjab Tadka",500
"Haldiram's Planet Food",500
"Al Zam Zam",500
"Jay Ambika Bhojnalay",500
"Krishnum Restaurant",500
"Ram Bhandar",500
"Haldiram's Abhinandan Restaurant",500
"Shri Chau Mau Fast Food",500
"Miki Momos",500
"Burger Singh (Big Punjabi Burgers)",500
"Thambii By Juhi's Kitchen",500
"Pizza Hut",500
"Shreenath Pavbhaji Pulao Cuisine",500
"Fuel Headquaters",500
"Juhi's Kitchen",500
"Median Grilled",500
"Babbu Hotel",500
"Checkers",500
"Oven Story Pizza",500
"NIC Natural Ice Creams",500
"Haldiram's Hotspot",500
"Babbu's Galaxy Restaurant",500
"Hotel Bartania",500
"McDonald's",500
"Al Rahman - Jafar Nagar",500
"Firangi Momos",500
"Faasos - Wraps & Rolls",500
"Veeraswami",500
"Airport Centre Point - Golden Harvest",500
"Peppers Family Restaurant",500
"New Star Hotel",500
"Ninu Dhabha",500
"Sharma Hotel",500
"City Pizza",500
"Sri Narmada fast foods and juice point",500
"Sri Vengamamba Punjabi Family Dhaba",500
"janatha family dhaba",500
"The Mint Multicusine Restaurant",500
"Green paradise multi cuisine restaurant",500
"Spicy Box",500
"Hangout Eatery",500
"Vantasala 2.0",500
"City Bangalore Bakery & Sweets",500
"MK Cuisine _ Niravana",500
"NIC Natural Ice Creams",500
"Harshika Food Court",500
"Babu Ice Creams",500
"Vantasala",500
"Kwality Walls Frozen Dessert and Ice Cream Shop",500
"GSP Hyderabad dum biriyani",500
"UBQ by Barbeque Nation",500
"Pick N Move",500
"NIC Natural Ice Creams",500
"Sri sai heavenly restaurant",500
"Sai Moksh Family Kitchen",500
"Glamour the Family Restaurant",500
"Honey Bees",500
"Paradise Biryani",500
"Hotel Kapila",500
"Salims Mughlai",500
"Handi Highway Dining",500
"NIC Natural Ice Creams",500
"Burger King",500
"Nawab's Garam Masala",500
"McDonald's",500
"Dhaba - 77",500
"Burger Singh (Big Punjabi Burgers)",500
"Donald's Pastry Shop",500
"Annapurna Bhoj",500
"Yours Pizza",500
"LE WINKIES",500
"Dana Choga",500
"The China Door",500
"Al Nawab Restaurant",500
"Bakingo",500
"Home Plate by EatFit",500
"Kanha Bhog",500
"KFC",500
"Great Indian Khichdi by EatFit",500
"Biryani Badshah",500
"Al Nawab Biryani",500
"Backstreet Kitchen",500
"Salad Days",500
"SIMPLY SOUTH",500
"Chanda Food",500
"Thalis 4U",500
"Southy",500
"Mithaas",500
"Aggarwal Bikaneri Sweets",500
"Folks n knives",500
"MoonMoon - Juicy Crustwiches",500
"Wat-A-Burger! - India ka Burger",500
"Desi Food Junction",500
"Wakhra Swaad",500
"Desi Dakaar",500
"Kamboj Restaurant",500
"Balaji Dosa House",500
"The Oriental Spice",500
"Sonar Bangla kitchen",500
"The Postman Kitchen",500
"Tandoori kitchen",500
"ASAP - As Spicy As Possible",500
"Call Chotu - Your Everyday Food Genie",500
"Brijwasi Sweets",500
"Sanskriti Foods",500
"Rasoi Deliver",500
"Asian Fiction",500
"McDonald's",500
"Kailash Parbat",500
"Anand Sea Food Restaurant",500
"Krishna Bar & Restaurant(kajal)",500
"Copperleaf Porvorim",500
"Cafe Cotinga",500
"RK FOODS",500
"Hotel Paradise",500
"KFC",500
"Biryani Zone",500
"MSR non veg hub",500
"Kailash Parbat",500
"12 to 12 Bar Be Que",500
"OMR Biriyani Factory",500
"Kapilavasthu Hotel",500
"Hotel Le Durbar",500
"Chemmeenz Sea Food By Menma",500
"The Magik Oven",500
"Malabar Restaurant",500
"The Dhaba",500
"Ahuja Sweets",500
"Pyramid Panipat",500
"The Pizzolives",500
"KFC",500
"McDonald's",500
"Biryani By Kilo",500
"Rajdhani Hotel",500
"Lazeez Gold",500
"The Biryani Mall",500
"Champaran Meat House- TM",500
"Banjara",500
"Kolkata Biryani Darbar",500
"Kebab and Biryani Mahal",500
"Food Hut",500
"Biryani Lazeez",500
"Bikaner Sweets And Pastry Shop",500
"KFC",500
"Ji Hujur",500
"Biryani King",500
"Mom's Pizza & Cafe",500
"Pandey Jee",500
"Shivangi Restaurant",500
"Dragon Flames",500
"Chennai Express",500
"Burgerbash",500
"Tandoori Mahal",500
"Bikkgane Biryani",500
"Foodoholic",500
"Original Biryani Charminar",500
"Savitri Rasoi",500
"Salt & Spicy Dhaba",500
"The Napples - Hotel Amalfi Grand",500
"Noodles Corner",500
"chappan Bhog",500
"Neeta Fish & Chicken Corner",500
"MGS Palace",500
"Dindigul Thalappakatti",500
"Hotel Karaikal",500
"Copper Kitchen",500
"KBS Kofi Bar & Veg Restaurant",500
"Taka Pizza",500
"Hotel Sri Aryaas",500
"CHEEZY PIZZA'S & BURGERS",500
"Hotel Sri Kamatchi",500
"KFC",500
"NAWAB BIRYANI",500
"Hot King ( Kamaraj Salai )",500
"Pizza Hut",500
"Hotel Arunai",500
"Hotel Abi Krishna",500
"Zaffron",500
"RICHY RICH (Nehru Street)",500
"HARITAM",500
"Crush cafe and Restaurant",500
"Arfa Family Restaurant Healthy & Tasty",500
"KMS Hakkim Kalyana Biriyani",500
"MA Grand Mullai Restaurant",500
"Garwa Pure Veg",500
"Hotel Red Chilly",500
"Andhra Gunpowder",500
"NIC Natural Ice Creams",500
"Annapurna Pure Veg",500
"Khandeshi Jalgaon - MH 19",500
"Swarnaa Vegetarian",500
"Wah Paaji Punjabi",500
"McDonald's",500
"KFC",500
"Ghar Ka Khana(Pimple Saudagar)",500
"Subway",500
"Zende Misal",500
"Eatsome",500
"Andhra Gunpowder",500
"Mr and Mrs Idly",500
"Ganesh Bhel",500
"Pradeep Sweets",500
"Anaya Family Restaurant (Kerala)",500
"Chai Point",500
"Theobroma",500
"Pizza Hut",500
"Sandwich Express",500
"Bird Valley",500
"Mad Over Bowls (MOB)",500
"Delhi Kitchen (Pimple Saudagar)",500
"Hotel Al Zaika",500
"Wadeshwar(Law college road)",500
"Madurai Idly Shop",500
"Subway",500
"NIC Natural Ice Creams",500
"Pizza Hut",500
"Hotel Durga",500
"Theobroma",500
"Chow Chow Chinese",500
"Cafe Arabia",500
"Jayesh A1 Sandwiches",500
"Absolute China",500
"Garden Vada Pav Centre",500
"Yolkshire",500
"Mamata dining hall",500
"Barometer",500
"Bhujbal Bandhu Hotel Apulki - Karve Nagar",500
"Global Punjab",500
"Abhishek Non Veg Restaurant",500
"Bhadait Misal",500
"Indore Foods",500
"Shri Chaturshringi mata Snacks center",500
"Mithas",500
"Mother's Kitchen",500
"Cloud khichdi",500
"Eatsome",500
"BIKKGANE BIRYANI",500
"RushHrs",500
"Lassi Wassi",500
"RK Pure Veg",500
"Mukul's Eastern Spice",500
"McDonald's",500
"Yenna Dosa",500
"Kalyan bhel",500
"Navratna Veg",500
"Gokul Pure Veg",500
"Indorilaal",500
"Relax Pure Veg",500
"Relax Corner Pure Veg (Bibwewadi Branch)",500
"Bowls Of China (B.O.C)",500
"Hyderabadi Biryani Express",500
"Oven Story Pizza",500
"Chinese Culture",500
"The Chinese Wok",500
"Kanhaiyya Pure Veg",500
"Mother's Kitchen",500
"Maha Khavaiyye (Wakad)",500
"Indori Sarafa Bazaar",500
"Pizza Hut",500
"Tiffin Geek",500
"Ramdev Dhaba Pure Veg",500
"NIC Natural Ice Creams",500
"Pradeep Sweets",500
"UFO Fries & Corn (Wakad)",500
"Bird Valley",500
"Andhra Gunpowder",500
"HealthyBee-wakad",500
"Mithas",500
"Hobbit",500
"Yaron Da Adda - Dil se Punjabi",500
"Behrouz Biryani",500
"Faasos - Wraps & Rolls",500
"Global Punjab",500
"Punjabi Amritsari Kulcha",500
"Varuna Pure Veg",500
"Biryani By Kilo",500
"Haldiram",500
"Madinah",500
"Subway",500
"Mountain High",500
"Krushna Pure Veg",500
"Cafe Samosa Corner",500
"South Samrat Pure Veg",500
"Hotel Real Taste",500
"Aamhi Pohekar",500
"SP's Biryani House",500
"Bedekar Misal",500
"Nanumal Bhojraj",500
"shivshakti pure veg",500
"Geeta Pav Bhaji",500
"Sukshant",500
"House Of Momos",500
"KERALA CULTURE",500
"Punjabi TREAT",500
"Vedas",500
"Hotel Gaarva ( Malhar)",500
"Rolls Mania",500
"Subway",500
"New Kalyan Bhel",500
"Sudama's Misal House",500
"McDonald's",500
"Shiv Sagar",500
"NIC Natural Ice Creams",500
"McDonald's",500
"Burger King",500
"Shangri-La Kamalbaug",500
"Global Punjab",500
"Homely meals @69",500
"McDonald's",500
"Andhra Gunpowder",500
"Vedant Pure Veg",500
"NIC Natural Ice Creams",500
"The Chinese Wok",500
"Joshi Wadewale",500
"KFC",500
"Natural Ice Cream",500
"Indori Sarafa",500
"Thali Central",500
"Zeeshan - Apna Hyderabadi Food",500
"Faasos - Wraps & Rolls",500
"Homely Meals @69",500
"BIKKGANE BIRYANI",500
"Roll Xpress",500
"Reddy's Biryani Zone",500
"Chaitanya Paranthas",500
"Mughal Mahal",500
"KGN Xprs (Hinjewadi)",500
"Annapoorna",500
"Kolhapuri Zanzanit Pahunchar",500
"Kgn Xprs (Chaphekar Chowk)",500
"NIC Natural Ice Creams",500
"Taco Bell",500
"Pathik Biryani House.",500
"Pradeep sweets",500
"Homely Meals @69",500
"Reddy's Hyderabadi Biryani",500
"Chinese Wok (Wok Express)",500
"Wow! Momo",500
"Chawadi",500
"The Belgian Waffle Co.",500
"Chai Point",500
"Faasos - Wraps & Rolls",500
"Hot Momo's And Burger",500
"Behrouz Biryani",500
"Oven Story Pizza",500
"NIC Natural Ice Creams",500
"Chai Shai",500
"Hyderabadi Biryani Express",500
"Signature Fine Dining",500
"Chaats and Wraps",500
"BIKKGANE BIRYANI",500
"BOX8 - Desi Meals",500
"Natraj Bhel & Chat House",500
"Chopsticks Spice Malabar",500
"Classic Pani Puri",500
"The Urban Kadhai",500
"Bengali Sweets And Foods",500
"Brawny Food Company",500
"Theobroma",500
"Hao Chii Chinese",500
"Rasika Pure Veg Restaurant",500
"Santosh Biryani House",500
"Falahaar",500
"Burger 11",500
"Andhra Gunpowder",500
"Eatsome",500
"Gargi snacks",500
"Jalebi Junction",500
"Rollfie",500
"Kerala Restaurant",500
"The Momo Panda",500
"Madras Cafe",500
"NIC Natural Ice Creams",500
"Burger Craft",500
"Shiv Sagar",500
"Dadu's Sweet Emporio",500
"Juice Destination",500
"Eatsome",500
"Hyderabadi Spice",500
"Chitale Bandhu Mithaiwale",500
"Falahaar",500
"Kimling",500
"Marrakesh",500
"Wadeshwar",500
"Irani Cafe",500
"Sandwich Express",500
"Rolls Mania",500
"Uncle's Chinese",500
"Eagle Brother's Pizza",500
"Rolls Mania",500
"Hotel Rajasthani Rasoi",500
"La Pino'z Pizza",500
"Andhra Gunpowder",500
"Shivshakti Pure Veg",500
"KHICHDI ETC",500
"Chinese Wok (Wok Express)",500
"KFC",500
"Falahaar",500
"Madurai Idly Shop",500
"Fried chicken Destination",500
"Punjabi Flavours",500
"Irani Cafe",500
"Kimchi",500
"KFC",500
"Chitale Bandhu Mithaiwale",500
"Haldiram",500
"Cafe Food & Fit",500
"Cafe Goodluck",500
"Sukanta",500
"Roopali Restaurant - FC Road",500
"Ishan Pure Veg",500
"Hyderabad House (Phase 3)",500
"The Quick Wok",500
"Oven Story Pizza",500
"Wadeshwar",500
"House of Hyderabad",500
"Farmaaish",500
"Cafe Goodluck",500
"Theobroma",500
"The Curious Restro Lounge",500
"Mother's Kitchen",500
"Biryani By Kilo",500
"Cafe Durga",500
"Natural Ice Cream",500
"BIKKGANE BIRYANI",500
"HealthyBee",500
"Chai Point",500
"PK Biryani House (Baner)",500
"Rohit Wadewale",500
"Naan Factory",500
"KFC",500
"Subway",500
"CIRCLE OF CRUST",500
"Origin Bistro",500
"Bebe Di Rasoi - Punjabi",500
"RushHrs",500
"Andhra Gunpowder",500
"Chaayos Chai+Snacks=Relax",500
"Behrouz Biryani",500
"Amrita Pure Veg",500
"Signature",500
"Chinese Wok (Wok Express)",500
"The Paratha House",500
"McDonald's",500
"NIC Natural Ice Creams",500
"Healthy-O-Me",500
"Indian Tadka - Taste Punjab Da",500
"Taco Bell",500
"Domino's Pizza",500
"Subway",500
"Chotu's - taste of punjab",500
"Thali Central",500
"Mother's Kitchen",500
"Eatsome",500
"CakeZone",500
"Mad Over Donuts",500
"Deepa's Mess -Affordable Meals",500
"Wah Punjab",500
"Chinese Wok (Wok Express)",500
"Chai Point",500
"S Kumar Wadewale & Premacha Chaha",500
"Wow! Momo",500
"Thek Restaurant",500
"Pizza Cave",500
"Sudhamrit Hotel And Restaurant",500
"Samir Hotel",500
"Arfaa Kitchen",500
"Indian Chilly Square",500
"Maa Annapurna Thali",500
"Amritsari Restaurant",500
"Vrindavan Thali",500
"Shri Shubkripa Rajasthani Thali",500
"Manjushree Restaurant",500
"Axis Juice-Devendra Nagar",500
"Little Hut",500
"La Pino'z Pizza",500
"Saanvi s Kitchen",500
"Madrasi  Food Park",500
"Khana Khazana (Shankar Nagar)",500
"Sikkim Jojo",500
"Confusion Box",500
"The Oven Chef Cafe ( Marine Drive)",500
"NAIDU GARI BIRYANI",500
"MADHU'S AUTHENTIC HYDERABADI CUISINE",500
"NIC Natural Ice Creams",500
"Tycoons Biryani Palace",500
"New hotel Prasanthi",500
"Satya Restaurant",500
"Sizzling shawarma",500
"PIZZA CORNER",500
"Sri Kanya Comfort Take Away",500
"Srikanya Grand",500
"Ovven Restaurant",500
"Green tree Restaurant",500
"Temptations",500
"La Pino'Z Pizza",500
"Honest",500
"La Pino'Z Pizza - FNF",500
"New Hotel Chola",500
"Biryani By Kilo",500
"Nanak Dhaba",500
"KFC",500
"UBQ by Barbeque Nation",500
"Chatori Gully",500
"Urban Kitchen",500
"Behrouz Biryani",500
"Simla Chat",500
"Susi Pizza",500
"NIC Natural Ice Creams",500
"Food Bazaar Rajdhani",500
"Food Center",500
"Punjabi Kitchen-Birsa Chowk",500
"Furaha Kitchen's",500
"Flaves",500
"Vyanjan Restaurant",500
"The Food Court",500
"Swaad Restaurant",500
"Johnny Fast Food And Ice Cream",500
"Burger King",500
"Jaysika DDN Fast Food",500
"Burger King",500
"SUNSHINE SHAKE",500
"Pizza Wings",500
"Hotel Prakash & Restaurant",500
"Food point",500
"Baap Of Rolls",500
"Mohit Dhaba",500
"Nottee-9",500
"Pizza Slice",500
"Indian Flavour Restaurnt",500
"Bharawan Da Dhaba",500
"Janak Dhaba",500
"Krishna Punjabi Dhaba",500
"Burger King",500
"KFC",500
"Barbequeen Restaurant",500
"Sri Vaari Fairlands",500
"RENUKA MESS",500
"Henry & Wolsey",500
"Ambur Star Briyani",500
"Deja Vu",500
"Pizza 99",500
"Delight Pizza corner",500
"Apna Swagat Dhaba",500
"Khusboo Biryani( Halal)",500
"Tid Bitz Grill Republica",500
"KIM POU RESTAURENT",500
"VIDHATRI BHAVAN (Vinob Nagar)",500
"TRIBAL KITCHEN",500
"Pizza Hut",500
"MOMO PLAZA",500
"Shree Nawab Restaurant",500
"Oh Yes Biryani",500
"PAKWAN",500
"CafeHub",500
"South Corner",500
"Ranna Ghar",500
"Epare Bangla",500
"Sunnie Momo's",500
"La Momo La Fast Food",500
"I Love Momo's",500
"Sarada Biryani House",500
"Burger King",500
"Eat & Meet Cafe",500
"Aminia Restaurant",500
"NIC Natural Ice Creams",500
"Hotel Uttara",500
"Balajee Bhog",500
"Cholo Jaai Epare Bangla",500
"Aditya Kitchen",500
"Biryani Blues",500
"Punjabi Food Inn",500
"Gaye Mata Ki Rasoi",500
"Uttranchal Dhaba",500
"Swiss Cake and Bakery",500
"Aunty's Tiffin Service",500
"Jay Bhavani Vadapav",500
"Om Sai Ram Andhra Mess",500
"Chaayos Chai+Snacks=Relax",500
"Singapore Chinese & Pizza",500
"Hai Bakery Chef",500
"Relax Family Restaurant",500
"Theobroma",500
"Biryani Blues",500
"Caterspoint",500
"Haldiram's",500
"Apni Rasoi",500
"Angithi",500
"The Chinese & Thai Restaurant",500
"Desi Zaika",500
"La Pino'Z Pizza",500
"Dilliwale Pahelvanjee'S Cholle Bhature",500
"NIC Natural Ice Creams",500
"Bismillah",500
"Jalaram Khichdi",500
"Nareshbhai V Bhelwala",500
"Mahesh Pav Bhaji",500
"Super Seekh Paratha And Chinese",500
"Madhi Ni Khamni",500
"Hotel Maruti",500
"Mealwale",500
"Cross Road Restaurant",500
"Tawakal Biryani Center",500
"Khapsa House",500
"Laddu Gopal Sweets & Fast Food",500
"Nv Fastfood",500
"McDonald's",500
"Spice Chinese Aloopuri-Khavsa",500
"Delhi Dastarkhwan Restaurant",500
"McDonald's",500
"Behrouz Biryani",500
"LunchBox - Meals and Thalis",500
"Jani Locho",500
"Shree Sai Snacks And Fast Food",500
"Lijjat Tawa Fry",500
"Mahalakshya Live Ice Cream & Thick Shakes",500
"Urban Punjab",500
"Maakhan Bhog",500
"Jakaas Chinese Food",500
"Shakti - The Sandwich Shop",500
"A One Cold Coco",500
"The Food Club",500
"La Pino'Z Pizza",500
"Jalaram Khichdi - Prime Shopper",500
"McDonald's",500
"Bismillah",500
"Mahesh Pav Bhaji",500
"Hotel Priya",500
"Ravi'S Kitchen",500
"Janta Thali Restaurant",500
"Famous Frankie",500
